latitude,longitude,nkill,city,attacktype1_txt
26.353393,91.104441,1,Barpeta district,Armed Assault
26.921654,94.756588,6,Simuluguri,Armed Assault
23.831457,91.286778,7,Agartala district,Armed Assault
32.726602,74.857026,0,Jammu,Armed Assault
33.313294,75.763367,5,Kishtwar,Hostage Taking (Kidnapping)
26.636002,90.337053,8,Lungsung,Armed Assault
26.362324,91.383042,3,Jagara,Armed Assault
26.44295,91.441519,1,Kumrighata,Armed Assault
26.479468,90.556866,16,Bongaigaon,Armed Assault
34.161541,74.553093,0,Pattan,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
33.778175,76.576171,4,Sarju,Armed Assault
24.293794,93.877609,1,Sugnu,Hostage Taking (Kidnapping)
33.592697,75.165839,0,Qazigund,Armed Assault
27.491929,95.347833,26,Tinsukia district,Armed Assault
34.542597,74.462821,3,Lalpora,Bombing/Explosion
28.585836,77.153336,1,New Delhi,Bombing/Explosion
33.788992,75.05077,0,Arwani,Bombing/Explosion
25.207514,84.974297,4,Brahmchak,Armed Assault
26.091035,94.258974,4,Wokha district,Bombing/Explosion
28.585836,77.153336,3,New Delhi,Facility/Infrastructure Attack
33.778175,76.576171,8,Unknown,Bombing/Explosion
22.556913,87.461815,0,Keshpur,Armed Assault
33.767001,74.092404,9,Poonch,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
23.851951,91.907002,,Dhalai district,Hostage Taking (Kidnapping)
34.288891,74.463715,0,Sopore,Bombing/Explosion
23.846698,91.909924,,Dhalai district,Hostage Taking (Kidnapping)
25.846914,93.429764,4,Diphu,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Assassination
34.08374,74.789902,0,Srinagar,Assassination
25.756786,86.027462,7,Rosera,Armed Assault
34.002039,74.762446,11,Srinagar,Armed Assault
34.08374,74.789902,6,Srinagar,Bombing/Explosion
32.726602,74.857026,0,Jammu,Bombing/Explosion
26.674331,91.388518,5,Bishnupur,Armed Assault
25.846914,93.429764,2,Diphu,Bombing/Explosion
30.106756,78.298845,2,Rishikesh,Bombing/Explosion
34.08374,74.789902,6,Srinagar,Armed Assault
33.029167,75.080556,15,Saloha,Armed Assault
34.08374,74.789902,10,Srinagar,Armed Assault
33.732216,75.157913,0,Anantnag,Armed Assault
33.863483,74.767929,0,Charar-i-Sharif,Bombing/Explosion
34.542597,74.462821,1,Lalpora,Bombing/Explosion
34.370951,74.214998,1,Sodal,Armed Assault
23.831862,91.287127,1,Agartala,Assassination
34.269413,74.499481,0,Tarzoo,Bombing/Explosion
33.313294,75.763367,2,Kishtwar,Armed Assault
34.011779,74.774668,1,Bagdam district,Unknown
33.778175,76.576171,16,Manjapu,Bombing/Explosion
23.561326,91.634788,13,Bampu,Armed Assault
34.142813,74.50751,1,Dangarpora,Armed Assault
33.639869,74.263416,2,Surankot,Armed Assault
26.516287,90.156602,5,Fulkumari,Armed Assault
33.778175,76.576171,0,Veelu,Bombing/Explosion
24.798346,93.94043,3,Imphal,Bombing/Explosion
34.205618,74.35399,0,Baramulla district,Bombing/Explosion
33.778175,76.576171,1,Kulipora,Assassination
26.613806,91.740436,6,Ramgaon,Armed Assault
34.009911,74.603325,1,Sonpah,Assassination
23.997294,91.9906,5,Manu,Unknown
34.08374,74.789902,3,Srinagar,Armed Assault
24.909554,93.875824,3,Tendongyan,Bombing/Explosion
34.319167,74.373056,1,Watargam,Armed Assault
32.993612,74.681027,1,Kandi,Armed Assault
34.205141,74.349494,3,Baramulla district,Bombing/Explosion
33.778175,76.576171,0,Unknown,Bombing/Explosion
34.205605,74.353867,0,Baramulla,Bombing/Explosion
28.585836,77.153336,0,New Delhi,Bombing/Explosion
34.08374,74.789902,4,Srinagar,Armed Assault
24.7458,84.923213,13,Belthu,Armed Assault
26.084783,85.392405,3,Madhopur,Bombing/Explosion
17.34134,82.017161,4,East Godavari district,Bombing/Explosion
33.778175,76.576171,0,Unknown,Bombing/Explosion
26.111868,85.896004,2,Darbhanga district,Bombing/Explosion
26.590179,85.494267,0,Sitamarhi,Bombing/Explosion
34.288891,74.463715,1,Sopore,Armed Assault
23.940848,91.988153,9,Kantakobrapara,Armed Assault
33.789497,75.103386,2,Bijbehara,Bombing/Explosion
34.021244,74.722282,5,Budgam District,Bombing/Explosion
26.120888,85.36472,0,Muzaffarpur,Bombing/Explosion
34.092796,74.589592,8,Magam,Bombing/Explosion
28.585836,77.153336,0,New Delhi,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
33.778175,76.576171,8,Sajjar,Armed Assault
34.151937,74.98717,5,Mahadev,Bombing/Explosion
25.306049,83.010144,0,Varanasi,Bombing/Explosion
34.24437,74.449611,2,Sangrama,Bombing/Explosion
33.778175,76.576171,0,Prechu,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Assassination
33.778175,76.576171,0,Muzaffarnagar,Bombing/Explosion
34.526179,74.254614,2,Kupwara,Bombing/Explosion
26.398022,90.269415,10,Kokrajhar district,Armed Assault
34.08374,74.789902,2,Srinagar,Armed Assault
25.959004,91.054839,0,Dhupdhara,Armed Assault
34.016396,74.72187,4,Budgam,Bombing/Explosion
18.438555,79.128841,10,Karimnagar,Armed Assault
32.706548,74.880683,0,Jammu,Bombing/Explosion
33.142224,75.547321,2,Doda,Assassination
33.857835,75.049798,1,Pathan Mohalla,Assassination
34.100327,75.506758,13,Sheshnag,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
32.827778,74.733333,15,Jhiri,Armed Assault
18.339941,80.430226,3,Eturunagaram,Armed Assault
25.467031,91.366216,0,Tripura,Facility/Infrastructure Attack
34.016396,74.72187,2,Budgam,Armed Assault
33.732216,75.157913,1,Anantnag,Assassination
34.205141,74.349494,1,Baramulla district,Armed Assault
26.401436,90.266699,5,Kokrajhar district,Bombing/Explosion
32.529407,75.694138,0,Pathi,Armed Assault
33.778175,76.576171,0,Shams-ud-din Khan,Armed Assault
34.552849,74.3508,1,Surigam,Armed Assault
34.05998,74.424533,1,Tangmang,Armed Assault
33.778175,76.576171,13,Shrotidar,Armed Assault
33.721287,74.831062,1,Shopian,Armed Assault
34.071834,74.647046,1,Watal Pora,Assassination
26.54257,90.474846,6,Bongaigaon District,Bombing/Explosion
33.14575,75.548049,15,Doda district,Hostage Taking (Kidnapping)
23.179301,75.78491,0,Ujjain,Armed Assault
19.075984,72.877656,0,Mumbai,Unarmed Assault
34.303162,75.293111,0,Sonamarg,Unarmed Assault
34.08374,74.789902,0,Srinagar,Unarmed Assault
34.205141,74.349494,0,Baramulla district,Armed Assault
33.883072,74.920877,0,Pulwama District,Armed Assault
34.587222,74.243333,1,Bunagam,Armed Assault
32.726602,74.857026,12,Jammu,Armed Assault
34.028211,75.321852,1,Pahalgam,Armed Assault
23.711473,91.457648,1,Jampuijala,Assassination
34.075989,74.705217,3,Soibugh,Armed Assault
17.858395,81.434522,4,Kalimela,Facility/Infrastructure Attack
17.831366,81.400436,2,Motu,Facility/Infrastructure Attack
33.769444,74.091944,1,Poonch district,Hostage Taking (Kidnapping)
33.653794,74.297154,1,Mohra Bachai,Hostage Taking (Kidnapping)
25.651215,90.607391,5,Songsak,Armed Assault
25.906267,93.72759,0,Dimapur,Hostage Taking (Kidnapping)
33.758958,75.042109,1,Frisal,Assassination
33.758958,75.042109,1,Frisal,Assassination
34.08374,74.789902,0,Srinagar,Bombing/Explosion
28.585836,77.153336,0,New Delhi,Bombing/Explosion
33.778175,76.576171,1,Unknown,Bombing/Explosion
33.612159,74.925482,0,Damhal Hanjipora,Assassination
34.016838,74.844677,2,Kanihama,Armed Assault
26.275268,92.953375,0,Unknown,Bombing/Explosion
34.08374,74.789902,1,Srinagar,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
28.67104,77.415333,4,Ghaziabad,Bombing/Explosion
33.315527,74.622476,5,Bhela,Armed Assault
33.315527,74.622476,2,Bhela,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
33.760419,75.210008,0,Mattan,Assassination
34.399281,74.281273,0,Handwara,Bombing/Explosion
33.14575,75.548049,0,Doda district,Bombing/Explosion
33.14575,75.548049,1,Doda District,Bombing/Explosion
33.14575,75.548049,0,Doda district,Facility/Infrastructure Attack
33.245395,75.085072,0,Sangaldan,Armed Assault
34.205141,74.349494,1,Baramulla District,Armed Assault
34.014412,74.591438,2,Beerwah,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
33.778175,76.576171,1,Takia Hail Jageer,Armed Assault
34.08374,74.789902,1,Srinagar,Armed Assault
34.526482,74.401264,0,Krusan,Armed Assault
15.606396,79.898073,10,Bandlamudi,Bombing/Explosion
33.778175,76.576171,1,Ogaad,Armed Assault
34.509039,74.084352,1,Dardpora,Armed Assault
34.509039,74.084352,1,Dardpora,Armed Assault
33.778175,76.576171,1,Durmunah,Armed Assault
25.611,85.144,6,Patna,Armed Assault
34.509039,74.084352,1,Dardpora,Armed Assault
33.767001,74.092404,7,Poonch,Armed Assault
33.778175,76.576171,2,Mohmangad,Armed Assault
33.3402,75.198311,2,Neel,Facility/Infrastructure Attack
33.358818,74.519082,2,Kotranka,Hostage Taking (Kidnapping)
33.310556,75.673333,1,Kuntwor,Hostage Taking (Kidnapping)
34.190278,74.570556,1,Ghat,Armed Assault
28.903493,78.453841,0,Amroh,Hostage Taking (Kidnapping)
33.778175,76.576171,1,Unknown,Unknown
33.336449,75.19284,0,Ramsoo,Armed Assault
34.08374,74.789902,0,Srinagar,Assassination
22.416588,74.56794,0,Jobat,Unarmed Assault
26.57452,91.975644,4,Kuligaon,Bombing/Explosion
32.810244,75.548777,2,Basantgarh,Armed Assault
34.047672,74.708321,1,Nasrullahpora,Armed Assault
34.205141,74.349494,0,Baramulla District,Assassination
33.778175,76.576171,1,Hardumadam,Armed Assault
32.810244,75.548777,1,Basantgarh,Armed Assault
34.525,74.391667,0,Lolab,Bombing/Explosion
33.228889,75.199167,2,Parnot,Assassination
17.831366,81.400436,0,Motu,Facility/Infrastructure Attack
33.639869,74.263416,2,Surankot,Armed Assault
33.778175,76.576171,2,Pamrod,Armed Assault
33.767001,74.092404,5,Poonch,Armed Assault
33.371715,74.315313,0,Rajouri,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Armed Assault
33.778175,76.576171,8,Hangalpawa,Bombing/Explosion
34.526179,74.254614,2,Kupwara District,Assassination
34.572536,74.320816,1,Kalaroos,Armed Assault
34.367604,74.674441,3,Garoora,Armed Assault
34.021244,74.722282,1,Budgam District,Armed Assault
33.090721,74.23554,4,Nowshehra,Hostage Taking (Kidnapping)
33.962021,74.773376,1,Gulnaz Panzan,Armed Assault
34.083658,74.797368,0,Srinagar district,Bombing/Explosion
33.14575,75.548049,1,Doda,Bombing/Explosion
25.342363,93.0216,0,Unknown,Hostage Taking (Kidnapping)
34.223698,74.365486,2,Janbazpora,Bombing/Explosion
33.300854,75.179344,4,Digdol,Bombing/Explosion
34.016075,75.31498,1,Pahalgam,Bombing/Explosion
32.726602,74.857026,6,Jammu district,Bombing/Explosion
32.925224,75.135264,6,Udhampur district,Bombing/Explosion
17.597128,81.715294,5,Maredumili,Bombing/Explosion
32.548637,74.847789,1,Ratnal,Bombing/Explosion
32.925224,75.135264,1,Udhampur,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
34.399281,74.281273,12,Handwara,Armed Assault
23.907766,85.513586,12,Churchu,Bombing/Explosion
26.515135,90.679677,0,Baghmara,Bombing/Explosion
18.532167,83.217282,2,Saluru,Assassination
34.08374,74.789902,31,Srinagar,Bombing/Explosion
24.587139,86.845249,7,Jaipur,Bombing/Explosion
33.921168,75.014605,6,Awantipora,Armed Assault
16.408954,80.610956,0,Pedavadlapudi,Armed Assault
26.090175,89.964447,4,Gauripur,Bombing/Explosion
33.778175,76.576171,1,Charura,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
17.092869,79.388372,0,Koram,Hostage Taking (Kidnapping)
32.371698,75.522909,4,Kathua,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
26.020916,89.97445,5,Dhubri,Armed Assault
34.08374,74.789902,1,Srinagar,Armed Assault
33.732216,75.157913,3,Anantnag,Bombing/Explosion
33.931011,75.114212,2,Tral,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
34.332737,74.677444,3,Ajas,Armed Assault
32.888165,74.985168,2,Mand,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
32.726602,74.857026,16,Jammu district,Armed Assault
24.795452,84.999431,6,Gaya district,Bombing/Explosion
34.08374,74.789902,1,Srinagar,Bombing/Explosion
34.419539,74.63827,2,Bandipora,Armed Assault
33.437013,75.193934,4,Banihal,Bombing/Explosion
13.655171,78.941308,0,Pileru,Bombing/Explosion
17.39182,78.538431,0,Hyderabad,Bombing/Explosion
14.58802,79.169174,0,Brahmanpalli,Bombing/Explosion
32.891944,74.850833,6,Kharouta,Armed Assault
34.419539,74.63827,0,Bandipora,Bombing/Explosion
33.778175,76.576171,3,Unknown,Bombing/Explosion
19.361145,79.292385,0,Asifabad,Bombing/Explosion
17.951667,81.691111,0,Poteru,Bombing/Explosion
32.526111,75.632222,7,Trimblii,Armed Assault
26.088862,93.577103,8,Karbi Anglong district,Bombing/Explosion
33.778175,76.576171,3,Krishnaghati,Assassination
34.205605,74.353867,9,Baramulla,Armed Assault
28.585836,77.153336,14,New Delhi,Armed Assault
33.683444,75.219568,1,Achabal,Bombing/Explosion
34.08374,74.789902,1,Srinagar,Armed Assault
33.322586,74.505312,4,Kanthol,Armed Assault
34.419539,74.63827,1,Bandipora,Armed Assault
33.724008,75.017854,0,Yaripora,Armed Assault
32.264338,75.642112,3,Pathankot,Armed Assault
33.767001,74.092404,6,Poonch District,Armed Assault
34.08374,74.789902,1,Srinagar,Bombing/Explosion
32.264338,75.642112,2,Pathankot,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
33.484481,74.41299,2,Darhal,Bombing/Explosion
33.286298,74.915031,2,Jamaslan,Armed Assault
33.437013,75.193934,6,Banihal,Armed Assault
34.526179,74.254614,3,Kupwara,Bombing/Explosion
23.940848,91.988153,12,Singicherra,Armed Assault
26.137484,92.884738,13,Dailongjhar,Armed Assault
32.726602,74.857026,2,Jammu,Bombing/Explosion
22.551729,88.352341,5,Kolkata,Bombing/Explosion
34.526179,74.254614,0,Kupwara,Bombing/Explosion
33.08026,74.836625,4,Reasi,Bombing/Explosion
31.26653,76.108075,2,Satnaur,Bombing/Explosion
34.161541,74.553093,2,Pattan,Armed Assault
33.430833,74.318889,0,Saim Samout,Armed Assault
24.204235,84.870937,9,Chatra district,Armed Assault
24.580256,93.972041,0,Tentha,Armed Assault
15.422543,78.695173,0,Chelama,Bombing/Explosion
21.1458,79.088155,1,Nagpur,Armed Assault
24.798346,93.94043,0,Imphal,Armed Assault
33.778175,76.576171,1,Bachay,Armed Assault
24.798346,93.94043,0,Imphal,Armed Assault
24.798346,93.94043,2,Imphal,Armed Assault
33.778175,76.576171,1,Bathian,Armed Assault
24.630385,83.821516,1,Rehal,Hostage Taking (Kidnapping)
33.778175,76.576171,8,Nirala Kalkot,Armed Assault
33.375335,74.314474,0,Rajouri,Bombing/Explosion
24.179793,86.306772,0,Giridh district,Bombing/Explosion
23.997574,85.359349,3,Hazaribagh district,Armed Assault
18.033333,81.746389,0,Tellerai,Assassination
33.921168,75.014605,0,Awantipora,Bombing/Explosion
33.14575,75.548049,0,Doda district,Bombing/Explosion
24.34641,93.700086,4,Churachandpur district,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
24.663717,93.906269,0,Unknown,Hostage Taking (Kidnapping)
33.721287,74.831062,0,Shopian,Bombing/Explosion
33.732216,75.157913,13,Anantnag,Bombing/Explosion
34.08374,74.789902,2,Srinagar,Bombing/Explosion
32.726602,74.857026,10,Jammu,Bombing/Explosion
,,1,Kachumuqam,Assassination
33.371715,74.315313,2,Rajouri,Bombing/Explosion
33.032216,75.910031,5,Gandoh Bhalessa,Armed Assault
33.371715,74.315313,0,Rajouri,Bombing/Explosion
33.702222,74.218611,4,Lasana,Bombing/Explosion
33.371614,74.315191,3,Rajouri district,Armed Assault
25.92,93.73,2,Dimapur,Bombing/Explosion
33.921168,75.014605,3,Awantipora,Bombing/Explosion
34.033413,74.941765,5,Balhama,Armed Assault
33.14575,75.548049,1,Doda district,Bombing/Explosion
33.789497,75.103386,1,Bijbehara,Bombing/Explosion
10.850516,76.271083,0,Unknown,Facility/Infrastructure Attack
33.309577,74.859485,1,Mahore,Hostage Taking (Kidnapping)
33.778175,76.576171,2,Sadwan,Armed Assault
32.65905,74.881414,34,Jammu,Armed Assault
32.925224,75.135264,5,Udhampur,Bombing/Explosion
33.476222,74.255208,1,Manjakot,Armed Assault
33.336449,75.19284,1,Ramsoo,Armed Assault
34.08374,74.789902,2,Srinagar,Assassination
24.663717,93.906269,11,Unknown,Armed Assault
33.14575,75.548049,2,Doda,Bombing/Explosion
23.022505,72.571362,0,Ahmedabad,Bombing/Explosion
23.022505,72.571362,0,Ahmedabad,Bombing/Explosion
23.022505,72.571362,0,Ahmedabad,Bombing/Explosion
23.022505,72.571362,0,Ahmedabad,Bombing/Explosion
23.022505,72.571362,0,Ahmedabad,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Armed Assault
34.08374,74.789902,1,Srinagar,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Assassination
32.726602,74.857026,6,Jammu,Bombing/Explosion
32.925224,75.135264,5,Udhampur district,Armed Assault
34.08374,74.789902,0,Srinagar,Bombing/Explosion
26.232199,93.975616,6,Doldoli,Armed Assault
34.526179,74.254614,0,Kupwara,Assassination
33.732216,75.157913,2,Anantnag,Bombing/Explosion
34.061475,75.366359,3,Phraslan,Bombing/Explosion
23.755522,86.119698,1,Chandrapura,Bombing/Explosion
34.08374,74.789902,1,Srinagar,Armed Assault
33.2175,75.031667,3,Ind,Bombing/Explosion
34.08374,74.789902,0,Chanapora,Assassination
34.08374,74.789902,0,Srinagar,Assassination
32.726602,74.857026,27,Jammu,Armed Assault
32.726602,74.857026,29,Jammu,Bombing/Explosion
26.400871,90.266018,9,Bhumka Maligaon,Armed Assault
34.08374,74.789902,3,Srinagar,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
33.371715,74.315313,1,Rajouri,Bombing/Explosion
33.732216,75.157913,0,Anantnag,Bombing/Explosion
34.016396,74.72187,4,Budgam,Bombing/Explosion
33.874027,74.901505,0,Pulwama,Bombing/Explosion
33.874027,74.901505,1,Pulwama,Armed Assault
33.732216,75.157913,2,Anantnag,Bombing/Explosion
34.019352,74.999222,1,Khrew,Armed Assault
33.874027,74.901505,2,Pulwama,Armed Assault
33.778175,76.576171,2,Lazbal,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
34.016075,75.31498,8,Pahalgam,Bombing/Explosion
33.371715,74.315313,0,Rajouri,Bombing/Explosion
34.526179,74.254614,7,Kupwara district,Armed Assault
33.931011,75.114212,1,Tral,Assassination
33.778175,76.576171,4,Patrada,Armed Assault
33.789497,75.103386,0,Bijbehara,Bombing/Explosion
20.776665,84.898565,7,Gathalpadar,Bombing/Explosion
33.872342,74.900416,4,Pulwama district,Armed Assault
34.083658,74.797368,1,Srinagar district,Bombing/Explosion
25.873163,90.403145,12,Raksamgiri,Armed Assault
24.73869,87.826729,0,Kotalpakur,Bombing/Explosion
,,5,Dhupguri,Armed Assault
26.04215,90.456134,5,Maladhara,Bombing/Explosion
33.371614,74.315191,8,Rajouri district,Armed Assault
11.926147,76.943731,1,Chamrajnagar district,Hostage Taking (Kidnapping)
33.769444,74.091944,4,Poonch district,Armed Assault
34.182659,74.547279,1,Palhalan,Assassination
32.925224,75.135264,3,Udhampur district,Armed Assault
33.65,74.288611,2,Gunthal,Armed Assault
34.419539,74.63827,1,Bandipora,Hostage Taking (Kidnapping)
34.188027,74.731146,0,Sheikhpora,Assassination
34.084253,74.504122,1,Kunzer,Armed Assault
34.015318,74.797339,1,Srinagar,Armed Assault
32.8975,74.893056,4,Gorni,Assassination
33.449444,74.318611,5,Dodasan Pain,Armed Assault
19.075984,72.877656,0,Mumbai,Hijacking
34.526179,74.254614,3,Kupwara,Assassination
33.639869,74.263416,12,Surankot,Armed Assault
33.733336,75.148983,1,Anantnag District,Assassination
34.086149,74.515567,0,Batpora,Bombing/Explosion
33.286298,74.915031,2,Jamaslan,Armed Assault
34.08374,74.789902,1,Srinagar,Armed Assault
33.644662,74.962523,2,Mirhama,Bombing/Explosion
23.229357,72.674105,33,Gandhinagar,Bombing/Explosion
34.08374,74.789902,0,Srinagar,Bombing/Explosion
33.636175,75.048703,4,Pahloo,Bombing/Explosion
32.455637,75.272766,4,Hiranagar,Armed Assault
33.778175,76.576171,3,Jaktial,Assassination
24.440294,92.181871,1,Bishnupur,Hostage Taking (Kidnapping)
27.067992,88.47127,1,Kalimpong,Assassination
33.14575,75.548049,3,Doda,Armed Assault
